Unnamed: 0,ID,Name,Alias,Gender,Hair Color,Love Rank,Hate Rank,Eye color,Birthday,Blood Type,Tags,Love Count,Hate Count,Description,url,Counts,MAL_ID
8527,8528,Baki HANMA,Unknown,Male,Brown,7.567,26.789,Unknown,Unknown,Unknown,"Martial Artists, Muscular, Teenagers",298,12,Unknown,https://www.anime-planet.com/characters/baki-hanma,310.0,34443.0
29764,29766,Shirasu KINJOU,Unknown,Male,White,8.519,9.192,Unknown,Unknown,Unknown,"Adults, Headbands, Ninja",257,53,Unknown,https://www.anime-planet.com/characters/shirasu-kinjou,310.0,
25707,25709,Rico FLAMEL,Unknown,Female,Blue,8.484,9.343,Unknown,Unknown,Unknown,"Big Ego, Gunslingers, Teenagers",258,52,Unknown,https://www.anime-planet.com/characters/rico-flamel,310.0,
7610,7611,Gozaburo KAIBA,Unknown,Male,Grey,41.199,1.656,Unknown,Unknown,Unknown,"Adults, Board Game Players, Facial Hair, Ruthless, Selfish, Wealthy",22,287,Unknown,https://www.anime-planet.com/characters/gozaburo-kaiba,309.0,
127176,127205,Issei MIYATA,Gum Boy,Male,Blonde,7.562,30.541,Black,Unknown,Unknown,"High School Students, Teenagers, Sweet Tooth",299,10,Unknown,https://www.anime-planet.com/characters/issei-miyata,309.0,
6967,6968,Yukie SAKAMOTO,Unknown,Female,Black,65.058,1.576,Unknown,Unknown,Unknown,Adults,8,301,Unknown,https://www.anime-planet.com/characters/yukie-sakamoto,309.0,14345.0
11996,11998,Chousuke TAKADA,Unknown,Male,Black,47.255,1.633,Unknown,Unknown,Unknown,"Cruel, Teenagers, Middle School Students, Glasses, Bullies",17,292,Unknown,https://www.anime-planet.com/characters/chousuke-takada,309.0,
30188,30190,Homily,Unknown,Female,Black,8.586,8.881,Unknown,Unknown,Unknown,"Adults, Ponytail, Tiny People",254,55,Unknown,https://www.anime-planet.com/characters/homily,309.0,
7144,7145,Iason MINK,Unknown,Male,Blonde,8.141,12.154,Unknown,Unknown,Unknown,"Gloves, Wealthy, Seme, Piercings, Adults, Manipulative, Genetically Engineered, LGBT+",272,37,Unknown,https://www.anime-planet.com/characters/iason-mink,309.0,719.0
9120,9121,Yui YAMADA,Unknown,Female,Blonde,7.396,70.431,Unknown,Unknown,Unknown,"Teenagers, Lesbians, High School Students, Gardeners, LGBT+",307,2,Unknown,https://www.anime-planet.com/characters/yui-yamada,309.0,
22936,22938,Sarah ADIEMUS,Unknown,Female,Blonde,7.719,20.154,Unknown,Unknown,Unknown,"High School Students, Teenagers",291,18,Unknown,https://www.anime-planet.com/characters/sarah-adiemus,309.0,24.0
37472,37474,Pesci,Unknown,Male,Green,13.829,2.99,Unknown,Unknown,Unknown,"Assassins, Gangsters",137,172,Unknown,https://www.anime-planet.com/characters/pesci,309.0,
13368,13370,Paul VON OBERSTEIN,Unknown,Male,Brown,8.413,9.697,Unknown,May 5,Unknown,"Adults, Analytical, Manipulative, Military, Nobility, Stoic",260,49,"Always calm and cool, Oberstein is cynical, Machiavellian, and very intelligent. He gained Reinhard von Lohengramm's trust after offering to be an advisor, and after proving the worth of his insights and plans, later became his Chief of Staff.",https://www.anime-planet.com/characters/paul-von-oberstein,309.0,
7103,7104,Aika TSUBE,Tail Blue,Female,Blue,7.592,26.718,Unknown,Unknown,Unknown,"High School Students, Pigtails, Teenagers, Hair Ribbons",297,12,Unknown,https://www.anime-planet.com/characters/aika-tsube,309.0,
20216,20218,Valkyrie,Unknown,Female,Multicolored,7.599,27.239,Unknown,Unknown,Unknown,"Scantily-clad, Perverted, Deities, Piercings, Gloves",297,12,Unknown,https://www.anime-planet.com/characters/valkyrie-cautious-hero-the-hero-is-overpowered-but-overly-cautious,309.0,
3483,3483,Kouyuu RI,Unknown,Male,Grey,7.424,47.726,Unknown,Unknown,Unknown,"Politicians, No Sense of Direction",305,4,Unknown,https://www.anime-planet.com/characters/kouyuu-ri,309.0,
5577,5578,Yoko MORINOMIYA,Chairwoman,Female,Grey,7.617,25.66,Unknown,Unknown,Unknown,"Anti-Gravity Hair, Canes, Elderly, Hot-Headed, Overweight",296,13,Unknown,https://www.anime-planet.com/characters/yoko-morinomiya,309.0,
23633,23635,Claudette VANCE,Unknown,Female,Pink,8.532,9.113,Unknown,Unknown,Unknown,Unknown,256,53,Unknown,https://www.anime-planet.com/characters/claudette-vance,309.0,10924.0
23186,23188,Papika,Pure Barrier,Female,Orange,7.492,37.348,Unknown,Unknown,Unknown,"Hair Antenna, Hyperactive, Magical Girl, Rosy Cheeks, Teenagers",302,7,Unknown,https://www.anime-planet.com/characters/papika,309.0,
7429,7430,Deshiko DESHI,Unknown,Female,Red,10.674,4.517,Unknown,Unknown,Unknown,"Human Guise, Verbal Tic, Teenagers, Monsters, High School Students, Disciplinary Committee",194,115,Unknown,https://www.anime-planet.com/characters/deshiko-deshi,309.0,
13092,13094,Mina AZUKI,Unknown,Female,Brown,8.055,13.224,Unknown,Unknown,Unknown,Unknown,276,33,Unknown,https://www.anime-planet.com/characters/mina-azuki,309.0,7674.0
27884,27886,Noel VERMILLION,Eye of the Azure,Female,Blonde,8.002,14.278,Unknown,Unknown,Unknown,"Amnesia, Gunslingers, Hats, Military",279,30,Unknown,https://www.anime-planet.com/characters/noel-vermillion,309.0,18767.0
11890,11892,Misuzu OOYAMA,Unknown,Female,Grey,8.172,11.911,Unknown,Unknown,Unknown,"Elderly, Landlords",271,38,Unknown,https://www.anime-planet.com/characters/misuzu-ooyama,309.0,
2274,2274,Chitose NANBU,Unknown,Female,Red,8.208,11.401,Unknown,Unknown,Unknown,"High School Students, Teenagers, Exorcists, Nuns",269,40,"Dedicating her life to the Buddhist temple, Chitose spends her days worshipping and cleaning with the rest of the nuns. Although she denies it passionately, she has an enormous crush on Ikkou and becomes extremely jealous if anyone else dares to flirt with him. With a love for horror movies, Chitose is also one of the few people who understands Ikkou's power and will reluctantly flash her breasts at him in a time of need.",https://www.anime-planet.com/characters/chitose-nanbu,309.0,
2197,2197,Tsukasa KIRYUU,Unknown,Female,Brown,7.686,20.867,Unknown,Unknown,Unknown,"Teenagers, Photographers, High School Students, Hair Ribbons, Ponytail",292,17,Unknown,https://www.anime-planet.com/characters/tsukasa-kiryuu,309.0,
4873,4873,Nao SAITOU,Unknown,Female,Purple,7.425,47.923,Unknown,Unknown,Unknown,"Disabled, Children, Deaf",305,4,Unknown,https://www.anime-planet.com/characters/nao-saitou,309.0,
29578,29580,Nadeshiko KINOMOTO,Natasha AVALON,Female,Grey,7.626,23.567,Unknown,Unknown,Unknown,"Wings, Ghosts",295,14,"Nadeshiko was the ideal wife and mother, but died while she was still rather young. She lives on in photographs and her family's memory.",https://www.anime-planet.com/characters/nadeshiko-kinomoto,309.0,232.0
12442,12444,Meier LINK,Unknown,Male,White,7.846,17.017,Unknown,Unknown,Unknown,"Vampires, Piercings, Pointy Ears, Ponytail, Scarves, Hair Ribbons",285,23,Unknown,https://www.anime-planet.com/characters/meier-link,308.0,
2534,2534,Miyabi KAGURAZAKI,Unknown,Female,Purple,8.134,12.336,Unknown,Unknown,Unknown,Adults,272,36,Unknown,https://www.anime-planet.com/characters/miyabi-kagurazaki,308.0,53.0
22314,22316,Archer of Red,"Atalanta, Chaste Huntress",Female,Multicolored,8.406,10.146,Unknown,Unknown,Unknown,"Animal Ears, Archers, Braids, Gloves, Immortal, Magical Familiars, Tails",261,47,Unknown,https://www.anime-planet.com/characters/archer-of-red,308.0,34662.0
2334,2334,Aoba TSUKISHIMA,Unknown,Female,Brown,7.576,27.45,Brown,Unknown,Unknown,"Athletes, Baseball Players, Teenagers, Tomboys",297,11,"Aoba is the third sister of the Tsukishima family. A phenom female pitcher, Aoba is competitive, exhibits tomboy tendencies, and possesses a quick temper, particularly toward Ko Kitamura . She was very close to her sister, Wakaba , and as a child was jealous her and Kou's close friendship.",https://www.anime-planet.com/characters/aoba-tsukishima,308.0,5941.0
4441,4441,Anita KING,Unknown,Female,Pink,7.793,18.188,Green,Unknown,Unknown,"Teenagers, Superpowers, Middle School Students, Hot-Headed",287,21,"A stark contrast to her sisters in that she is hot headed and hates books, 12 year old Anita is a skilled paper user specializing in close quarters combat. Although she doesn't hesitate to speak her mind, she often berates her older sisters for not handling money properly.",https://www.anime-planet.com/characters/anita-king,308.0,
10935,10937,Kye-Sook,Unknown,Male,Black,22.296,2.028,Unknown,Unknown,Unknown,"Adults, Hats",66,242,Unknown,https://www.anime-planet.com/characters/kye-sook,308.0,
4272,4272,Chizuru KAWANAMI,Unknown,Female,Red,8.437,9.739,Unknown,Unknown,Unknown,"Hair Antenna, High School Students, Stoic, Teenagers, Transfer Students",259,49,Unknown,https://www.anime-planet.com/characters/chizuru-kawanami,308.0,
17653,17655,Seraphina,Unknown,Female,Multicolored,7.595,28.577,Unknown,Unknown,Unknown,"High School Students, Superpowers, Teenagers",297,11,Unknown,https://www.anime-planet.com/characters/seraphina,308.0,
10990,10992,Pie,Sardon,Male,Black,10.633,4.584,Unknown,Unknown,Unknown,"Aliens, Pointy Ears",195,113,Unknown,https://www.anime-planet.com/characters/pie,308.0,687.0
8214,8215,Chito,Unknown,Female,Black,7.418,71.374,Unknown,Unknown,Unknown,"Animals, Cats, Magical Familiars",306,2,Unknown,https://www.anime-planet.com/characters/chito-flying-witch,308.0,31376.0
30134,30136,Anubis MA'AT,Unknown,Male,Black,8.481,9.633,Unknown,Unknown,Unknown,"Deities, Mischievous, Dark-skinned",258,50,Unknown,https://www.anime-planet.com/characters/anubis-maat,308.0,21563.0
11588,11590,Amagiri,Unknown,Male,Red,13.271,3.129,Unknown,Unknown,Unknown,"Adults, Superpowers, Overweight",144,164,Unknown,https://www.anime-planet.com/characters/amagiri,308.0,7338.0
10539,10540,Hyouma MUROGA,Unknown,Male,Black,7.848,17.047,Unknown,Unknown,Unknown,"Adults, Disabled, Ninja, Sword Fighters, Blind",285,23,Unknown,https://www.anime-planet.com/characters/hyouma-muroga,308.0,
8368,8369,Hiroto TONOMACHI,Unknown,Male,Black,9.133,7.007,Unknown,Unknown,Unknown,"High School Students, Teenagers",236,72,Unknown,https://www.anime-planet.com/characters/hiroto-tonomachi,308.0,
10906,10908,Takatora FUJIMOTO,Unknown,Male,White,7.912,16.353,Unknown,Unknown,Unknown,Hair Antenna,283,25,Unknown,https://www.anime-planet.com/characters/takatora-fujimoto,308.0,
26345,26347,Aoi FUKASAKU,Unknown,Female,Black,9.677,5.788,Unknown,Unknown,Unknown,"Genetically Engineered, Teenagers",219,89,Unknown,https://www.anime-planet.com/characters/aoi-fukasaku,308.0,9479.0
9269,9270,Izo,Unknown,Male,Black,9.443,6.272,Unknown,October 13,Unknown,"Adults, Crossdressers, Gunslingers, Pirates, Sailors",226,82,"Izo is the commander of Whitebeard ’s sixteenth division. While he may dress up like a geisha, he harbours exceptional powers, particularly when it comes to wielding hand pistols.",https://www.anime-planet.com/characters/izo,308.0,21.0
4406,4406,Tsubasa OZORA,"Field Samurai, Oliver HUTTON, Soccer Genius",Male,Black,7.892,16.059,Unknown,Unknown,Unknown,"Soccer Players, Athletes, Team Captains",283,25,Unknown,https://www.anime-planet.com/characters/tsubasa-ozora,308.0,2116.0
5085,5085,Akira SHIODOME,Unknown,Male,Black,8.104,13.031,Unknown,Unknown,Unknown,Children,274,34,Unknown,https://www.anime-planet.com/characters/akira-shiodome,308.0,
29911,29913,Bevel,Unknown,Male,Brown,7.883,16.745,Unknown,Unknown,Unknown,"Children, Headbands, Rosy Cheeks, Sickly",284,24,Unknown,https://www.anime-planet.com/characters/bevel,308.0,
30597,30599,Yamakatsu,Unknown,Male,Brown,8.61,8.872,Unknown,Unknown,Unknown,"Middle School Students, Teenagers, Dark-skinned",253,55,Unknown,https://www.anime-planet.com/characters/yamakatsu,308.0,6880.0
13209,13211,Chiaki KURIHARA,Unknown,Female,Black,7.763,19.641,Unknown,Unknown,Unknown,"Glasses, High School Students, Space Pirates, Teenagers, Transfer Students",289,19,Unknown,https://www.anime-planet.com/characters/chiaki-kurihara,308.0,
429,429,Akane SHINJOU,Unknown,Female,Purple,8.003,15.155,Pink,"January 2, 2003",A,High School Students,279,28,Unknown,https://www.anime-planet.com/characters/akane-shinjou-ssss-gridman,307.0,35847.0
22170,22172,Lecty EISENACH,Unknown,Female,Blonde,7.862,17.964,Unknown,Unknown,Unknown,"Dual Wielders, Teenagers",285,22,Unknown,https://www.anime-planet.com/characters/lecty-eisenach,307.0,
24615,24617,Izumi SEGAWA,Unknown,Female,Purple,7.671,23.659,Unknown,June 21,A,"High School Students, Student Council, Teenagers, Twins",293,14,Unknown,https://www.anime-planet.com/characters/izumi-segawa,307.0,
11983,11985,Yuriko HORI,Unknown,Female,Brown,7.451,57.469,Brown,Unknown,Unknown,"Adults, Closed Eyes",304,3,Unknown,https://www.anime-planet.com/characters/yuriko-hori,307.0,42897.0
29119,29121,Toshiki MIYAMIZU,Unknown,Male,Brown,40.689,1.679,Unknown,Unknown,Unknown,"Adults, Politicians",23,284,Unknown,https://www.anime-planet.com/characters/toshiki-miyamizu,307.0,
