Unnamed: 0,ID,Name,Alias,Gender,Hair Color,Love Rank,Hate Rank,Eye color,Birthday,Blood Type,Tags,Love Count,Hate Count,Description,url,Counts,MAL_ID
0,0,L,Ryuzaki,Male,Black,1.0,48.0,Black,"October 31, 1979",Unknown,"Analytical, Barefoot, Detectives, Eye Bags, Sweet Tooth",44829,3447,"Secretive, meticulous and cunning, L's desire to win coupled with his intellect give him the reputation of being the best detective in the world. His disheveled and childish exterior masks his sharp and analytical mind, throwing off his adversaries. Reclusive and paranoid, L solves his cases by communicating with the outside world via his assistant Watari and a computer with voice scrambler. L has a sweet tooth, and can often be found crouching instead of sitting normally while snacking on cakes. He is adept at mind games and much like a child, is willing to do almost anything to win, aided by his mysterious, impassive expression and his monotonous voice, which make him impossible to read.",https://www.anime-planet.com/characters/l-death-note,48276.0,1535.0
98,98,Kakashi HATAKE,"Copy Ninja Kakashi, Kakashi of the Sharingan",Male,Grey,2.0,320.0,Black,September 15,O,"Adults, Anti-Gravity Hair, Beastmasters, Exotic Eyes, Gloves, Headbands, Masks, Ninja, Scars",37602,1042,"Kakashi is a jounin ninja from Konoha who is known as a prodigy of his age after attaining his current rank at a young age. He was formerly part of the elite ANBU unit, but now he leads team Kakashi, teaching Naruto , Sasuke and Sakura . Though he appears to have a carefree attitude, often arriving late or reading ‘Make Out Tactics’, Kakashi is incredibly powerful in battle and his use of the sharingan has earned him the nickname of the ‘Copy Ninja’.",https://www.anime-planet.com/characters/kakashi-hatake,38644.0,34566.0
348,348,Light YAGAMI,Kira,Male,Brown,4.0,9.0,Brown,"February 28, 1986",A,"Analytical, Big Ego, Charismatic, God Complex, Manipulative, Ruthless, Secret Identity",29513,9110,"Armed with the power of Ryuk's Death Note, Light Yagami is cold, calculating and self-righteous to the extreme, believing that he alone is able to rid the world of corruption and evil. With precisely-calculated moves, Light strategically manipulates friends and foes alike, no matter who he hurts – or kills – along the way. Above all else, Light's supreme confidence fuels his ongoing obsession with defeating L , his intellectual equal and rival. Always secretive as to his true identity, Light is known simply as 'Kira' to the rest of the society – including his father , a detective assigned to investigate the ongoing, high profile murders.",https://www.anime-planet.com/characters/light-yagami,38623.0,1535.0
279,279,Naruto UZUMAKI,Unknown,Male,Blonde,6.0,20.0,Blue,October 10,B,"Beastmasters, Face Markings, Headbands, Hot-Headed, Ninja, Orphans, Verbal Tic",28299,5792,"Naruto is a young ninja with a single dream: that he will one day become the greatest shinobi in the village. When he was young the Fourth Hokage sealed the nine-tailed demon fox within Naruto, and as a result he holds within him incredible power. Though he is not naturally talented or particularly intelligent, Naruto has the determination to succeed and works harder than anyone to achieve his goal. He has a particular like for eating ramen and utilising the Sexy technique jutsu on any unwilling male, but despite his laid-back and goofy attitude he cares deeply about his friends and would do anything to protect them.",https://www.anime-planet.com/characters/naruto-uzumaki,34091.0,35072.0
103,103,Edward ELRIC,Fullmetal Alchemist,Male,Blonde,3.0,306.0,Yellow,Unknown,Unknown,"Alchemists, Arm Blades, Artificial Limbs, Braids, Gloves, Hair Antenna, Hot-Headed, Military, Ponytail, Teenagers",32568,1074,"Known as a prodigy and one of the strongest alchemists in his world, Edward lived a sheltered life until the death of his mother as he reached the age of ten. Upon trying to resurrect her both Edward and his brother, Alphonse suffered a tragic accident and now journey together on a search to find a cure. Edward is an incredibly strong individual, capable of fighting to the death and withstanding all forms of pain, but he is also fiercely loyal and caring to those he loves. However he is still a child at heart, and always maintains a sense of humour along with a boyish height complex.",https://www.anime-planet.com/characters/edward-elric,33642.0,121.0
310,310,Kirito,"Black Swordsman, Kazuto KIRIGAYA, Kito",Male,Black,13.0,16.0,Black,"October 7, 2008",Unknown,"Person in a Strange World, Sword Fighters, Teenagers, Video Gamers, Warriors",24096,6872,"Kirito is one of 10,000 players trapped in the MMORPG known as Sword Art Online. He's recognized as a “Beater” to others for having restricted beta access before the death game started, and is harshly criticized for this unfair advantage. The skilled swordsman has condemned himself to a life of solitude as a result, and is determined to stay alive and reach Floor 100 to clear the game. Though he refuses to join a guild and has made enemies along the way, Kirito also has gained several allies: Asuna , who he briefly partnered with, and Klein , a newbie player he helped train at the start of the game. Unlike the majority of Sword Art Online's players who only look out for themselves, Kirito lends a hand to those in need.",https://www.anime-planet.com/characters/kirito,30968.0,11757.0
23,23,Levi,Unknown,Male,Black,5.0,264.0,Brown,December 25,Unknown,"Adults, Military, Ruthless, Stoic, Sword Fighters",29221,1235,Unknown,https://www.anime-planet.com/characters/levi,30456.0,
403,403,Mikasa ACKERMAN,Unknown,Female,Black,7.0,94.0,Brown,February 10,Unknown,"Broken Record, Kuudere, Military, Orphans, Scarves, Stoic, Sword Fighters",27671,2401,Unknown,https://www.anime-planet.com/characters/mikasa-ackerman,30072.0,
155,155,Ryuk,Unknown,Male,Black,8.0,120.0,Red,Unknown,Unknown,"Agents of the Afterlife, Anti-Gravity Hair, Immortal, Piercings, Sharp Teeth, Shinigami, Wings",27061,2075,Unknown,https://www.anime-planet.com/characters/ryuk,29136.0,1535.0
100,100,Sasuke UCHIHA,Unknown,Male,Black,32.0,3.0,Black,July 23,AB,"Elemental Powers, Exotic Eyes, Fire Powers, Lightning Powers, Ninja, Orphans, Vengeful",16764,12339,"Sasuke is a genius young ninja who graduated at the top of his class from the Konoha Academy. He is the last surviving member of his family, the Uchiha clan, except for his older brother, Itachi . Sasuke is driven by his hatred for Itachi, his desire for revenge, and his intention to kill his sibling. Though his cool demeanour and egotistical confidence in himself means that he doesn’t seem particularly social, Sasuke cares about his friends.",https://www.anime-planet.com/characters/sasuke-uchiha,29103.0,34566.0
